layer,expert,total_mass,selectivity,top_category,share_computational,share_creative,share_factual,share_reasoning,share_social_ethical,share_symbolic
3,15,1408.646240234375,0.30604785422062925,symbolic,0.029855116671851697,0.034372679193353683,0.2172423205943345,0.29767228238687027,0.11480974693296059,0.30604785422062925
3,16,1586.244873046875,0.26176469184928597,reasoning,0.05840239707236544,0.059836309434486146,0.20789659147034156,0.26176469184928597,0.16336211931831562,0.24873789085520526
3,17,1516.322998046875,0.42748056267257073,factual,0.112679341134616,0.025292073125472662,0.42748056267257073,0.14171453578321452,0.147381545773298,0.14545194151082805
3,18,1561.2557373046875,0.3222494287834054,symbolic,0.0576082187948575,0.07074860472875001,0.23270319872692372,0.21111804110882987,0.1055725078572335,0.3222494287834054
3,19,1371.6722412109375,0.48327775522774,symbolic,0.0350234173811459,0.03353063553402816,0.16379672073899731,0.21266472416952997,0.07170674694855865,0.48327775522774
3,20,1685.228271484375,0.3134551794625143,reasoning,0.09407992095840828,0.036844377449677265,0.2289849834014106,0.3134551794625143,0.10984093893761784,0.21679459979037174
3,21,1540.3067626953125,0.40277684768334104,reasoning,0.051708196252823205,0.06380826478086046,0.19309714156377225,0.40277684768334104,0.07248636948254002,0.21612318023666305
3,22,1521.9130859375,0.3400576634696642,symbolic,0.041619931867721484,0.080066736651226,0.18416593463074268,0.2015432589918502,0.15254647438879546,0.3400576634696642
3,23,1282.5807495117188,0.3201643224693788,factual,0.02346333978671067,0.03548905450384207,0.3201643224693788,0.18743204169183464,0.2411038592110148,0.19234738233721901
3,24,1808.7254638671875,0.4690292870814821,symbolic,0.043250629898106095,0.08614228215966184,0.15589307447169581,0.1391218876541051,0.10656283873494904,0.4690292870814821
3,25,863.93798828125,0.31990694296476946,symbolic,0.07804879771892989,0.04925523286866044,0.2529348431199116,0.16118422354034967,0.13866995978737895,0.31990694296476946
3,26,1150.544189453125,0.29306890060728313,symbolic,0.03442579502863476,0.07941077050622912,0.21991546544402285,0.26537215214692267,0.1078069162669075,0.29306890060728313
3,27,1524.8382568359375,0.25030766983082464,factual,0.06323480613778597,0.08072929738081372,0.25030766983082464,0.22314002149465936,0.15618099543888933,0.22640720971702702
3,28,1553.544677734375,0.27497081318726907,factual,0.04217783204016646,0.04063861956315564,0.27497081318726907,0.17764770240184408,0.23476616526689925,0.2297988675406655
3,29,1640.6160888671875,0.31138770322189996,reasoning,0.1084999940847893,0.05105846185027642,0.16528519834966365,0.31138770322189996,0.08695434134426475,0.27681430114910593
3,30,1316.068603515625,0.31083324970035897,symbolic,0.04863877363203507,0.041719435827104766,0.23563768303331512,0.225402862047146,0.1377679957600401,0.31083324970035897
3,31,2127.8404541015625,0.31130504612142695,reasoning,0.09885229813159328,0.03155260813197249,0.18896662084670943,0.31130504612142695,0.07932658259131908,0.28999684417697874
3,32,1103.68310546875,0.33248106592672,symbolic,0.1077282297421232,0.07481342433427139,0.1461240617021399,0.18012045074574964,0.15873276754899587,0.33248106592672
3,33,1773.7354736328125,0.26432432436152486,symbolic,0.06320751035704973,0.07024122667715316,0.24927061745751558,0.20493197694412715,0.1480243442026295,0.26432432436152486
3,34,2165.8092041015625,0.3024588287804028,reasoning,0.11249437714110379,0.018288149530030166,0.177664643311082,0.3024588287804028,0.12334803773285653,0.2657459635045247
3,35,2064.2791748046875,0.24995802922136,symbolic,0.0911247547762273,0.0881230827455601,0.23476298115232627,0.219827829627319,0.11620332247720731,0.24995802922136
3,36,1339.226806640625,0.39039523118608005,symbolic,0.0847549518519187,0.13770453341033673,0.16929159983104466,0.11482874858740531,0.10302493513321459,0.39039523118608005
