layer,expert,total_mass,selectivity,top_category,share_computational,share_creative,share_factual,share_reasoning,share_social_ethical,share_symbolic
15,49,1174.865966796875,0.2952994347136091,factual,0.1248177827798259,0.019926121891813208,0.2952994347136091,0.22509476334463852,0.13689113473091907,0.19797076253919424
15,50,1734.8773193359375,0.29832167837088286,reasoning,0.1217110894472779,0.011397881314638954,0.24409477407127653,0.29832167837088286,0.11310279997030702,0.21137177682561673
15,51,3495.5938720703125,0.37503026357993574,symbolic,0.1560495468887748,0.004427378844845308,0.16584344025446376,0.2930749351207863,0.005574435311194111,0.37503026357993574
15,52,729.7904052734375,0.48463788983185085,symbolic,0.16052674584335755,0.0885678762848454,0.04529122381864308,0.21609974369580842,0.004876520525494681,0.48463788983185085
15,53,1148.498779296875,0.2967267265288353,symbolic,0.12316477160763743,0.029848322294027254,0.09764774456124896,0.28457101885082237,0.16804141615742868,0.2967267265288353
15,54,781.6923828125,0.6493371565850837,symbolic,0.017029731914303525,0.043814252679420275,0.13229602487591402,0.13492641042009962,0.022596423525178867,0.6493371565850837
15,55,1500.5401611328125,0.24461520001138912,factual,0.14802758609468838,0.10594825675161736,0.24461520001138912,0.2004448267937368,0.08968547703158652,0.2112786533169818
15,56,1909.64404296875,0.6023279248448778,social_ethical,0.041540024408385584,0.0,0.21859504248455172,0.10817420110863062,0.6023279248448778,0.029362807153554212
15,57,2233.1170654296875,0.23929862173825464,reasoning,0.09889117534757194,0.08691180212636103,0.1957562974565827,0.23929862173825464,0.1957945620061994,0.18334754132503028
15,58,2172.281982421875,0.2661878669992932,reasoning,0.19845797780474364,0.02986603117423927,0.26096413812744396,0.2661878669992932,0.02830056463115556,0.21622342126312435
15,59,487.259521484375,0.33861354885097067,factual,0.1229477682049689,0.01415912797528829,0.33861354885097067,0.23279662694187586,0.06766909758670017,0.22381383044019612
15,60,1205.5145263671875,0.35080114322457173,factual,0.07604863514276385,0.04838300554651248,0.35080114322457173,0.2559880310766715,0.066712064867109,0.20206712014237146
15,61,1132.303955078125,0.3702153358932469,symbolic,0.03502434390266147,0.005852842989643842,0.14749649465482026,0.1179288029518424,0.32348217960778514,0.3702153358932469
15,62,2035.6854248046875,0.40535345446106713,symbolic,0.10529351922949497,0.04072285667084524,0.22413174117694326,0.20898500779697698,0.015513420664672423,0.40535345446106713
15,63,3887.193115234375,0.41373097491932986,factual,0.1263461689317692,0.028331404025249935,0.41373097491932986,0.15544076498703707,0.08838754792678255,0.18776313920983137
15,64,2789.771728515625,0.39165522072687226,symbolic,0.022793223536906975,0.1038072863999482,0.24124100095345152,0.1737342701282631,0.066768998254558,0.39165522072687226
15,65,2092.9185791015625,0.33174297466187164,social_ethical,0.10127155786967411,0.17956734101910454,0.17659122917805106,0.1482048404365796,0.33174297466187164,0.06262205683471905
15,66,1349.7933349609375,0.4807144141984265,reasoning,0.02594671656097527,0.010938270262908266,0.10847381783253676,0.4807144141984265,0.10955019065328198,0.2643765904918713
15,67,5091.345458984375,0.41506839573569787,symbolic,0.1492576226191131,0.034835007188736666,0.06787718186177898,0.3117667077408234,0.02119508485384996,0.41506839573569787
15,68,3499.552490234375,0.3763481686797705,factual,0.22769247770030865,0.012849438687298676,0.3763481686797705,0.04594595556197999,0.03003543910155365,0.30712852026908855
15,69,3105.9207763671875,0.5488430280765343,symbolic,0.020257900353576677,0.0016285365380974616,0.3098199582034109,0.11504088064539977,0.004409696182980913,0.5488430280765343
15,70,1208.0771484375,0.4001385126641882,reasoning,0.15622769428755504,0.006123536967562897,0.07713623551113881,0.4001385126641882,0.011031298931104197,0.3493427216384508
15,71,1362.165283203125,0.31762506521724715,factual,0.02308121494152896,0.011669115244588649,0.31762506521724715,0.3168944348964742,0.023141077698094197,0.30758909200206686
15,72,687.2340087890625,0.42849959172769436,reasoning,0.1421785879160279,0.0,0.07226055677436281,0.42849959172769436,0.07793551517890178,0.2791257484030132
15,73,2373.7249755859375,0.4433821508308711,social_ethical,0.02218131598712405,0.012126987375778166,0.37084099682420996,0.08759626557328912,0.4433821508308711,0.0638722834087276
15,74,2125.1485595703125,0.38329391838817334,symbolic,0.08131543193470447,0.028944897406931052,0.13587991924048048,0.2509153053810519,0.11965052764865876,0.38329391838817334
15,75,1418.0565185546875,0.2696915540437881,reasoning,0.1432662699338772,0.035731173320108715,0.19328650370212105,0.2696915540437881,0.1253035388047176,0.23272096019538735
15,76,1356.2659912109375,0.5740176594620006,factual,0.03604859209699338,0.013874944410847691,0.5740176594620006,0.19208613881730766,0.01844358293946527,0.1655290822733855
15,77,1031.13623046875,0.5062225141315306,reasoning,0.06642825652640656,0.0009709878031051721,0.06004047795045571,0.5062225141315306,0.26639562982090353,0.09994213376759842
15,78,2663.694580078125,0.32151416072582606,factual,0.13126647897578964,0.014398249464987512,0.32151416072582606,0.22457940259894763,0.1182139982125464,0.19002771002190277
15,79,1218.1456298828125,0.4144614381590871,social_ethical,0.038636146590722224,0.0006830310182864118,0.10148872903620375,0.23229618373454225,0.4144614381590871,0.21243447146115826
15,80,829.7801513671875,0.3675679755041479,factual,0.046636741218428555,0.021510957095039557,0.3675679755041479,0.21009453540601855,0.23327373841109728,0.12091605236526817
15,81,1206.10400390625,0.3362755207175739,symbolic,0.04833931891853815,0.11692841709711466,0.2358765896617183,0.2202638677527761,0.042316285852278916,0.3362755207175739
15,82,1513.9130859375,0.4432925043557575,symbolic,0.09759783440961343,0.003730695818150269,0.0444823470066383,0.39876532578356866,0.012131292626271814,0.4432925043557575
15,83,1349.0009765625,0.34171437268754296,social_ethical,0.09324681097195045,0.019128919911074238,0.11578537213229988,0.21526608956135798,0.34171437268754296,0.2148584347357745
15,84,1891.157958984375,0.21988958949201173,symbolic,0.18817196805187794,0.0199373033144195,0.1756026807009336,0.18128644778983405,0.21511201065092317,0.21988958949201173
15,85,700.1329345703125,0.2723377204628934,factual,0.11212505158670864,0.042024664331149444,0.2723377204628934,0.24412792004308612,0.07680321590713537,0.252581427669027
15,86,1462.6136474609375,0.5034807574965587,symbolic,0.11852077133095376,0.046799748717443246,0.1419870801639596,0.15989050330039958,0.02932113899068507,0.5034807574965587
15,87,1325.64013671875,0.6851300097866928,computational,0.6851300097866928,0.00043205836213415467,0.015104915041413881,0.2371318986147244,0.010901462331546043,0.05129965586348871
15,88,1183.596923828125,0.44609884503197494,symbolic,0.0774898912193511,0.02282048336091508,0.21146828607926588,0.11877195873855949,0.1233505355699335,0.44609884503197494
15,89,1132.2772216796875,0.6063638906961965,symbolic,0.057604697909518665,0.05532032107844062,0.08500794826003451,0.09509622812072299,0.10060691393508678,0.6063638906961965
15,90,1631.564453125,0.3139097946875662,reasoning,0.14800532344698877,0.025399797213420304,0.2803381561983382,0.3139097946875662,0.09230784654777995,0.14003908190590655
15,91,1687.0263671875,0.39989971143521186,symbolic,0.13989979826513807,0.08907505868255847,0.03823063765003488,0.32797197129981503,0.004922822667241674,0.39989971143521186
15,92,1625.646240234375,0.419386100509608,social_ethical,0.03355689226354844,0.0010318913136557622,0.33392406895875393,0.11326955761433216,0.419386100509608,0.09883148934010168
15,93,1467.1748046875,0.39127401927732336,reasoning,0.10556043482804364,0.03455634267335913,0.15666253102562788,0.39127401927732336,0.14826655848326697,0.16368011371237903
15,94,2224.69873046875,0.5419780109798048,reasoning,0.05241075698671454,0.026698664210809794,0.08144295345467906,0.5419780109798048,0.10568967488794898,0.19177993948004282
15,95,1380.1956787109375,0.4759394167794404,reasoning,0.06938784138026738,0.1331586796093561,0.10765526181563752,0.4759394167794404,0.009918840942203215,0.2039399594730954
15,96,959.5223388671875,0.5391826402882192,reasoning,0.05399007964854746,0.02582996020435074,0.27345174365653074,0.5391826402882192,0.05928446198778257,0.048261114214569294
15,97,1579.5679931640625,0.3337080165173846,reasoning,0.10643872121569534,0.030156676819563424,0.2244777574589324,0.3337080165173846,0.11600415492609983,0.18921467306232442
15,98,1730.5335693359375,0.43713902928720716,factual,0.042214981930346715,0.013135230332441695,0.43713902928720716,0.33005761423580987,0.09622269369001486,0.08123045052417972
15,99,2798.4921875,0.3562332237365546,factual,0.08634702664939546,0.10414997473527876,0.3562332237365546,0.26221735965517146,0.03803976297224789,0.15301265225135188
15,100,981.072998046875,0.24022981354867207,reasoning,0.08504046933227156,0.0736035436328458,0.2278287161174326,0.24022981354867207,0.2292010028680034,0.14409645450077455
15,101,1201.5421142578125,0.2715679201725728,reasoning,0.08652902006932213,0.00712463323042806,0.26573861938693083,0.2715679201725728,0.14394353854142317,0.225096268599323
15,102,2840.30126953125,0.6088313746564558,symbolic,0.02914403233179249,0.06092394502467536,0.1959988134648871,0.06830695433008815,0.0367948801921011,0.6088313746564558
15,103,1216.4874267578125,0.33300051728644875,symbolic,0.0485474586484424,0.01807562416806441,0.09814554564187421,0.3151447524024218,0.18708610185274846,0.33300051728644875
15,104,1109.9176025390625,0.4505251337786481,social_ethical,0.011819483098330537,0.0713358178135804,0.2485613055674244,0.1363374757834664,0.4505251337786481,0.08142078395855021
15,105,2488.03466796875,0.3662989562348702,factual,0.06823213446387447,0.060870778992031194,0.3662989562348702,0.20425939972465873,0.055181243431698,0.2451574871528674
15,106,1296.192626953125,0.2714586270449154,factual,0.04323283806144235,0.016777653151460528,0.2714586270449154,0.2702072155812405,0.2440390792971829,0.15428458686375832
15,107,1477.7691650390625,0.5682727863349106,reasoning,0.042481156891875316,0.00811250065567284,0.11584126232819823,0.5682727863349106,0.06968478554025584,0.19560750824908713
15,108,2180.000244140625,0.28761436671104873,reasoning,0.1791040062464156,0.08263212905943938,0.193450794078493,0.28761436671104873,0.08997835324031128,0.167220350664292
15,109,1596.6865234375,0.46119794899960675,reasoning,0.043800729905131904,0.0004325669553708333,0.21726229612472608,0.46119794899960675,0.01312417928485933,0.26418227873030514
15,110,2459.42333984375,0.6784309155295748,reasoning,0.038136460548444585,0.042196746450544276,0.18733033956011427,0.6784309155295748,0.01051167593394269,0.043393861977379336
15,111,829.689697265625,0.26421437207822834,factual,0.10357979277950359,0.033382385698719604,0.26421437207822834,0.2443191799456746,0.10448918891163482,0.25001508058623906
15,112,3114.898681640625,0.44460515925501376,symbolic,0.07313288069835111,0.016635570055550657,0.07104762464607275,0.38340867452409644,0.011170090820915263,0.44460515925501376
15,113,4377.2843017578125,0.534026276960916,symbolic,0.03925545236383693,0.06968005237667063,0.1731052366547567,0.15957053450300906,0.024362447140810657,0.534026276960916
15,114,1866.19580078125,0.4561041703896604,factual,0.08367349395036956,0.004122089948924232,0.4561041703896604,0.15981513717144227,0.05802670037355091,0.23825840816605262
15,115,1537.0396728515625,0.25770418909561416,factual,0.16150581478877418,0.0028913318734513772,0.25770418909561416,0.21592187828720633,0.19788460864926452,0.16409217730568945
15,116,1091.02294921875,0.44844791589744964,reasoning,0.03868708364381729,0.005599899750046433,0.38095832689988207,0.44844791589744964,0.0765982371224683,0.04970853668633624
15,117,1316.69482421875,0.2864519498878399,reasoning,0.044924035569354044,0.01625821268408891,0.25698474481298794,0.2864519498878399,0.12440021493804584,0.27098084210768336
15,118,12.85546875,0.581339258584017,social_ethical,0.17483287754481922,0.0,0.0,0.08025676086295959,0.581339258584017,0.16357110300820418
15,119,683.2109375,0.27475993699328766,factual,0.07477937645081245,0.01237264296577512,0.27475993699328766,0.16567420612685962,0.21545351110907823,0.2569603263541869
15,120,1827.337890625,0.35692931892684565,creative,0.07913937571411622,0.35692931892684565,0.1669024563994968,0.16367430367989635,0.14633350416899585,0.08702104111064914
15,121,1909.4664306640625,0.3850447269780261,reasoning,0.1020574339570099,0.057638146291199614,0.11635272937587571,0.3850447269780261,0.10549425792762966,0.23341270547025897
15,122,2720.1580810546875,0.3619407333710742,factual,0.2613222273755039,0.10680289280852433,0.3619407333710742,0.10263483778493852,0.07934706050902605,0.08795224815093297
15,123,1782.1912841796875,0.30579440921810025,factual,0.09611423130224975,0.032369613343716186,0.30579440921810025,0.23066826459784032,0.11496350852424407,0.2200899730138494
15,124,1581.1021728515625,0.29100986698284,reasoning,0.10495314802543376,0.0536519556353658,0.19399641255369957,0.29100986698284,0.06759231829741988,0.288796298505241
15,125,3959.7470703125,0.5613960100434524,symbolic,0.041901184059015766,0.0248253234884942,0.2422149926222896,0.12656583672459745,0.0030966530621505824,0.5613960100434524
15,126,1777.6417236328125,0.3106969497764832,factual,0.1179067437938461,0.05581935061573812,0.3106969497764832,0.2046191981138327,0.12778386535608968,0.1831738923440102
15,127,1472.58935546875,0.5629846249647281,reasoning,0.044515616259757154,0.038631811193015064,0.13976215099956463,0.5629846249647281,0.028683746576021525,0.18542205000691345
17,0,1051.742919921875,0.30764386403800054,social_ethical,0.048698229013920576,0.06612582025882911,0.19301921406036623,0.15760970617271972,0.30764386403800054,0.22690316645616385
17,1,771.324462890625,0.49209978650638025,factual,0.02181338220422271,0.057611941715767036,0.49209978650638025,0.09997325394979023,0.17401233483522693,0.15448930078861284
17,2,102.224853515625,0.47604206222400547,creative,0.04533176662773786,0.47604206222400547,0.04340443215281111,0.06889683386950012,0.341202685371603,0.02512221975434247
17,3,4467.935791015625,0.36908604140887774,computational,0.36908604140887774,0.07546698439646865,0.20557004349295505,0.14898882089803842,0.04221136226470459,0.15867674753895555
17,4,134.56494140625,0.3877132251287243,creative,0.009336366836121907,0.3877132251287243,0.11345881003958794,0.14305723377928728,0.033049214591293556,0.31338514962498504
17,5,663.078125,0.41692354254542024,reasoning,0.04752228303131701,0.058783093173409996,0.30913692650281593,0.41692354254542024,0.04048317211395716,0.1271509826330796
17,6,2413.9862060546875,0.3273319974968869,reasoning,0.10083318268300855,0.012128771262239022,0.32026381294918554,0.3273319974968869,0.004658723285904818,0.23478351232277517
17,7,572.755126953125,0.3381719135295961,computational,0.3381719135295961,0.018540881200167943,0.17090117028736085,0.30657777796722513,0.06221811121459673,0.10359014580105327
17,8,2065.189453125,0.5113451730083026,reasoning,0.017623562835204474,0.01713284382013227,0.26500127201556306,0.5113451730083026,0.09050201583730307,0.09839513248349453
17,9,4690.6199951171875,0.25847990916670854,factual,0.09847791674286378,0.02072443500431575,0.25847990916670854,0.23794675309733296,0.13458765817824536,0.2497833278105336
17,10,138.57958984375,0.5626790364009852,symbolic,0.04460715053327743,0.2858944861192836,0.06521769769318314,0.03466215192504871,0.006939477328221951,0.5626790364009852
17,11,1491.5155029296875,0.24916669360670032,reasoning,0.10084187946224146,0.05562739109849454,0.1742987168223255,0.24916669360670032,0.18886172151316508,0.2312035974970731
17,12,3076.2603759765625,0.31232506207658706,symbolic,0.07241882922019109,0.04379921609398142,0.24718832493906426,0.2417466957795857,0.08252187189059045,0.31232506207658706
17,13,225.451171875,0.5507651757326888,factual,0.06540920549938925,0.015052282315842365,0.5507651757326888,0.0747351231471615,0.23935727837409362,0.054680934930824474
17,14,2175.7987060546875,0.3861730126379709,symbolic,0.024104553021146655,0.057078929404908836,0.3154252072596141,0.20097695580651478,0.016241341869844737,0.3861730126379709
17,15,2280.2960205078125,0.5107089142853778,factual,0.05907805516915384,0.019802855271508286,0.5107089142853778,0.15763071939598028,0.14254478743117371,0.11023466844680607
17,16,934.076171875,0.33399739046977817,factual,0.08561423281275157,0.0958273130829885,0.33399739046977817,0.12305278443983966,0.209262682254149,0.15224559694049308
17,17,1593.34130859375,0.24665753748740102,symbolic,0.1202259893238554,0.037260090899535206,0.1589952754428755,0.2285268924659908,0.20833421438034203,0.24665753748740102
17,18,453.76318359375,0.26613272040348346,factual,0.17670855809759314,0.030851483955248372,0.26613272040348346,0.19640872176794105,0.08816246945304404,0.2417360463226899
17,19,3269.16748046875,0.2517052748551026,computational,0.2517052748551026,0.0437507607999994,0.20154083003559983,0.21146375306093643,0.09183578519414122,0.1997035960542205
17,20,25.54296875,0.5068148799510629,symbolic,0.09796987306927665,0.0,0.16447469031962073,0.07734363052454504,0.15339692613549472,0.5068148799510629
17,21,3091.8551025390625,0.3263531399854796,reasoning,0.06879920178382616,0.1299328814756608,0.11875862097827675,0.3263531399854796,0.0469875073815137,0.30916864839524305
17,22,843.3099365234375,0.30276858807291707,social_ethical,0.07453540221715753,0.03665540259351123,0.1779686888199068,0.19746858713203283,0.30276858807291707,0.21060333116447452
17,23,602.906982421875,0.7334220959891995,reasoning,0.02077945112121569,0.0549526686905524,0.06387145288513052,0.7334220959891995,0.013163356086862681,0.11381097522703924
17,24,1044.752197265625,0.31844516808220025,factual,0.14422856047886282,0.17922501434228222,0.31844516808220025,0.16805883198323093,0.04449040206295181,0.145552023050472
17,25,136.178466796875,0.5631845130847438,factual,0.02718062629641781,0.00335611980917447,0.5631845130847438,0.2244584402289763,0.023989443999232682,0.15783085658145493
17,26,3791.00048828125,0.3505412953091389,reasoning,0.07486724895475497,0.02645367337247225,0.18881376909155614,0.3505412953091389,0.08524077697888799,0.27408323629318976
17,27,3318.1497802734375,0.34726148646160443,symbolic,0.09616804445748725,0.057419569945614944,0.2151027564535326,0.209721898635225,0.07432624404653575,0.34726148646160443
17,28,592.45361328125,0.3916874425657995,creative,0.11172461253806626,0.3916874425657995,0.26601131582525994,0.043736942089842544,0.07912300293815856,0.10771668404287321
17,29,790.081298828125,0.509640244820039,social_ethical,0.02158382756422478,0.00291671675154573,0.4525895247256559,0.009322122148599597,0.509640244820039,0.003947563989935025
17,30,3876.5252075195312,0.5573720991150329,symbolic,0.04564184500905791,0.11551926803507861,0.1047589966203606,0.11151476432639629,0.0651930268940736,0.5573720991150329
17,31,2092.2763671875,0.3355598693296728,symbolic,0.09252710979882763,0.05863595226304334,0.15857353659828677,0.27145674124185354,0.08324679076831594,0.3355598693296728
17,32,3963.010498046875,0.2890192269319601,factual,0.05923400789194955,0.09659241455917025,0.2890192269319601,0.16895161069240697,0.1559534824322404,0.23024925749227276
17,33,1846.892822265625,0.8187374725259763,symbolic,0.006560321633952084,0.02124226011461131,0.029199564883640478,0.1035959228925588,0.02066445794926101,0.8187374725259763
17,34,4020.9945068359375,0.519031291663837,factual,0.04565074661383443,0.02854284672304212,0.519031291663837,0.11999777049092339,0.21400943479425175,0.0727679097141113
17,35,3847.540771484375,0.5699560018520861,symbolic,0.08833348868909581,0.014075676256019612,0.0880730747820033,0.23523903985189404,0.004322718568901211,0.5699560018520861
17,36,3841.2890625,0.44198000244058694,computational,0.44198000244058694,0.012973245065438238,0.11343257115836358,0.32257908391551504,0.052049489256332813,0.056985608163763385
17,37,875.765380859375,0.4149556679634304,factual,0.09083405001484472,0.031660085276968945,0.4149556679634304,0.11297679066999151,0.10058974641322392,0.24898365966154049
17,38,3554.3671875,0.3376690262199451,reasoning,0.12953073106587626,0.0023704059047078966,0.09024006833582807,0.3376690262199451,0.14796055111559503,0.29222921735804763
17,39,805.7880859375,0.2545844457883453,factual,0.08596040367119244,0.06196682450095561,0.2545844457883453,0.12693652007509146,0.24441328425805967,0.2261385217063555
17,40,728.05419921875,0.2458319780289795,factual,0.13044119767547138,0.10605745596238905,0.2458319780289795,0.18949133331768445,0.14341322084027752,0.1847648141751981
17,41,494.282958984375,0.25868141735853756,factual,0.14654276954809953,0.023852813147201175,0.25868141735853756,0.23580016230502776,0.08538894182159981,0.2497338958195342
17,42,551.8916015625,0.48700226670701086,social_ethical,0.07448326688926755,0.025759683050304617,0.21457805806379693,0.10053668402528944,0.48700226670701086,0.0976400412643306
17,43,937.53173828125,0.5828471952772433,social_ethical,0.027744633645215136,0.01564426204321208,0.19746362753344288,0.06952238596089196,0.5828471952772433,0.10677789553999474
17,44,1890.984619140625,0.4104102486704169,symbolic,0.09841671386628034,0.056190564475533,0.12574558067660943,0.2738787547255022,0.0353581375856581,0.4104102486704169
17,45,4355.1904296875,0.2719322310954848,symbolic,0.19138992065636481,0.04979852972667536,0.19524560425946502,0.23367356434211603,0.05796014991989398,0.2719322310954848
17,46,725.52685546875,0.475769561316904,factual,0.048602880853689974,0.04422601032789346,0.475769561316904,0.11196133736327117,0.2363701889588587,0.08307002117938271
17,47,442.5185546875,0.6584072436934363,symbolic,0.04259454604437049,0.0,0.006891924994317417,0.2894018171024785,0.0027044681653973727,0.6584072436934363
17,48,268.132568359375,0.44141837488197355,factual,0.408475685873523,0.032801558085390585,0.44141837488197355,0.05473239300682618,0.05745303299458877,0.005118955157697873
17,49,2591.7889404296875,0.30625329250489886,social_ethical,0.050359281902473796,0.0185646762765617,0.27641823507843255,0.16002451024835937,0.30625329250489886,0.1883800039892737
17,50,1915.8360595703125,0.5506058831074192,social_ethical,0.031011507258357354,0.006837159624223193,0.1007009512677953,0.11451015828509413,0.5506058831074192,0.19633434045711087
17,51,1223.82177734375,0.2980710879844174,social_ethical,0.04371481738454596,0.0061988631444385885,0.21389543993006666,0.17420563943237816,0.2980710879844174,0.2639141521241532
17,52,2034.1590576171875,0.2421927466739191,factual,0.2244761123657579,0.026790838193210192,0.2421927466739191,0.22093827043733222,0.11704967483167586,0.16855235749810474
17,53,2762.757568359375,0.3763233949747509,factual,0.08597570485995588,0.027823294897472706,0.3763233949747509,0.19266099959748167,0.1139890803096961,0.20322752536064273
17,54,747.2861328125,0.5238797027264019,social_ethical,0.0077774917311469495,0.06817834324985854,0.254485632255257,0.06458755052461969,0.5238797027264019,0.08109127951271593
17,55,571.86767578125,0.30707702028287587,symbolic,0.15138086638746226,0.049840119195515654,0.20495096846356467,0.26966235052532267,0.01708867514525886,0.30707702028287587
17,56,3209.3155517578125,0.4048323832069522,reasoning,0.051020335583899915,0.20536095768874735,0.0900241465493918,0.4048323832069522,0.011810558351916892,0.23695161861909184
17,57,2610.0291748046875,0.46187728291733,symbolic,0.10891632285861717,0.015276203912015134,0.23635335808168229,0.14408391908110238,0.03349291314925305,0.46187728291733
17,58,1951.729736328125,0.4298077939427979,reasoning,0.06444891569414901,0.004660704490770594,0.06575735040719714,0.4298077939427979,0.14044708188412097,0.2948781535809644
17,59,3533.7528076171875,0.4649109489357705,symbolic,0.06198220336298564,0.057660218215774404,0.15879608696864222,0.20953390923185217,0.04711663328497505,0.4649109489357705
17,60,3007.789306640625,0.66907147417127,factual,0.12310411484504141,0.02334141375278462,0.66907147417127,0.06307654158047485,0.04089877316424112,0.080507682486188
17,61,2385.841064453125,0.48398904875514265,symbolic,0.12155175721841247,0.02397649299225728,0.03995935493872798,0.3278388482671359,0.002684497828323734,0.48398904875514265
17,62,3107.054443359375,0.5215266654330198,symbolic,0.03534861719585793,0.014832402794327897,0.26495504064551945,0.10783055350275154,0.05550672042852333,0.5215266654330198
17,63,137.7890625,0.9801394086295855,creative,0.013347295458411294,0.9801394086295855,0.0,0.0030688325678970346,0.0,0.0034444633441061403
17,64,4655.9659423828125,0.3244790809254749,factual,0.16796258517553753,0.005779898537748986,0.3244790809254749,0.1506713142866072,0.07366428315821386,0.27744283791641755
17,65,954.19287109375,0.4396369180636244,reasoning,0.026318105687940817,0.030553498718392868,0.1975705242128824,0.4396369180636244,0.04702940404372765,0.2588915492734319
17,66,1717.96142578125,0.32544022328426253,factual,0.06153490877206445,0.01606276743449054,0.32544022328426253,0.22124618255250633,0.2036859240816454,0.17202999387503073
17,67,1119.227783203125,0.5653233376021981,reasoning,0.04959016062667022,0.0004133622228809842,0.11354569463067558,0.5653233376021981,0.038786028225986764,0.23234141669158836
17,68,1243.334716796875,0.27940626375130356,factual,0.11938482914462449,0.08012980936041969,0.27940626375130356,0.15376993613798892,0.10813715870504029,0.25917200290062303
17,69,948.417724609375,0.39026632299530545,factual,0.0822324600569565,0.028459458715031898,0.39026632299530545,0.2578227665887803,0.07430653285347022,0.16691245879045563
17,70,292.6044921875,0.718456614390559,social_ethical,0.02096189595730692,0.0,0.023761209770815046,0.06675883682044675,0.718456614390559,0.17006144306087234
17,71,423.884765625,0.5059462099535085,social_ethical,0.03418033995456828,0.0008829465186680121,0.31640875182579287,0.03082537356758774,0.5059462099535085,0.11175637817987458
17,72,1314.010986328125,0.3149498280346528,symbolic,0.06795394959188539,0.01535824921792973,0.25859757061671373,0.19858741489754447,0.14455298764127383,0.3149498280346528
17,73,2470.98486328125,0.6773904438169798,factual,0.029463043443465044,0.004955857800404973,0.6773904438169798,0.03631996904700788,0.16454428022733375,0.08732640566480858
17,74,5343.8829345703125,0.5021415197342153,symbolic,0.0943071842899376,0.03182509462883656,0.1103177280700414,0.22820169701096388,0.03320677626600526,0.5021415197342153
17,75,1727.6068115234375,0.3827970991810313,reasoning,0.16423967262448372,0.024295047784657964,0.17087706071447875,0.3827970991810313,0.016797037708032224,0.24099408198731606
17,76,1042.11181640625,0.4616770801852646,reasoning,0.08467467418220495,0.0748604307378019,0.16213344765947676,0.4616770801852646,0.16277044106932428,0.05388392616592753
17,77,2332.2440185546875,0.26024598990994485,social_ethical,0.09367727808334908,0.07772081933688735,0.16496202215218744,0.16279565782916686,0.26024598990994485,0.24059823268846442
17,78,587.58837890625,0.4930383644082797,reasoning,0.08349392253991048,0.003757330388297638,0.1434441793579922,0.4930383644082797,0.0061780101231447065,0.2700881931823753
17,79,601.144775390625,0.4251450581146242,computational,0.4251450581146242,0.02112505883752882,0.41651000349674633,0.012529804584270977,0.12288200125980338,0.001808073707026267
17,80,1972.5874633789062,0.338128993545041,symbolic,0.03189220119154526,0.10270351939561755,0.15041771413254415,0.11885204041613703,0.258005531319115,0.338128993545041
17,81,1628.93896484375,0.33510942675911487,factual,0.243962276537012,0.0002681301064996596,0.33510942675911487,0.27267153207654404,0.004193111229480703,0.14379552329134876
17,82,186.799560546875,0.46003102736655554,social_ethical,0.017449299531714178,0.0,0.3135450007907143,0.1334594990923123,0.46003102736655554,0.07551517321870373
17,83,2330.40966796875,0.3326209975571372,symbolic,0.09911205006663971,0.006113652311416712,0.09646542329790041,0.3276711046353631,0.1380167721315429,0.3326209975571372
17,84,1666.00439453125,0.6976559337885337,factual,0.021839830690535137,0.017362367917485962,0.6976559337885337,0.10117990244365657,0.005662406282340121,0.15629955887744848
17,85,936.029052734375,0.29083522975501924,reasoning,0.13230289712374232,0.024570321924373528,0.26747696581224445,0.29083522975501924,0.1005901186105804,0.18422446677404
17,86,2118.3623046875,0.45239910695310676,symbolic,0.11221298790385224,0.05682789946353568,0.1298525310909122,0.19112929956301922,0.057578175025573906,0.45239910695310676
17,87,1873.6534423828125,0.2777213244746276,reasoning,0.11637635075033378,0.061418457487274876,0.16570064087040634,0.2777213244746276,0.20614003455215787,0.17264319186519955
17,88,748.1708984375,0.3295667689560608,social_ethical,0.032814402833994886,0.06000734865107221,0.2270961602971831,0.26864703893740854,0.3295667689560608,0.08186828032428044
17,89,113.059326171875,0.3481756285481687,symbolic,0.03182095959541429,0.04744207941851602,0.2285576700907597,0.13808517116506258,0.2059184911820787,0.3481756285481687
17,90,2886.4317626953125,0.2938924619916332,factual,0.0423030046669474,0.06707826035986578,0.2938924619916332,0.1622205421386404,0.15759605498669121,0.276909675856222
17,91,121.0791015625,0.4137677944912691,factual,0.10531515909182562,0.0075069564866717745,0.4137677944912691,0.31116264064201316,0.1050852925757148,0.057162156712505546
17,92,553.095703125,0.33246111199392625,social_ethical,0.0890045376697212,0.057687112664865724,0.12564357222310504,0.2058640994402952,0.33246111199392625,0.18933956600808657
17,93,611.8466796875,0.4020487414030591,social_ethical,0.06280495298716264,0.05840453225778134,0.13480737585211267,0.18009284456794636,0.4020487414030591,0.16184155293193792
17,94,556.257080078125,0.45011760296239206,symbolic,0.028847947423422015,0.011666810771808119,0.33540917886842203,0.08846753618392322,0.08549092379003252,0.45011760296239206
17,95,802.68603515625,0.4826263868687956,reasoning,0.074347846981053,0.059688813377447913,0.24412814396974028,0.4826263868687956,0.02469674268705962,0.11451206611590357
17,96,353.88916015625,0.3256434844397839,social_ethical,0.06409042931156995,0.11253992673487269,0.2217629162556139,0.1771456955013004,0.3256434844397839,0.09881754775685912
